CustomerID,Region,TownSize,Gender,Age,EducationYears,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,AgeRanges,TotalDebt,TotalDebtRanges,HHIncomeRanges,DebtToIncomeRatio_2,DebtToIncomeRatio_rec,TotalLastMonth,TotalOverTenure,VoicePerMonth,EquipmentPerMonth,DataPerMonth,TotalPerMonth,TotalLastMonthBins,RevenueType,PhoneCoTenureYears,Top50_Bottom50,Top_Customers,JobCategoryNo,TotalServicesUsed
4939-TZOPZK-YAH,3,3,0,22,17,0,0,1,36000,6.3,0.433188,1.8348119999999999,1,1,3,1,4,0,0,13800,21,1,1,4,11,2125,0,41,24,354,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,16,1,1,1,1,0,1,2.268,1,2,63.0,4,24,354,8.634146341463415,0.0,0.0,8,2,1,3,1,Low Value,4,6
4672-YXVTSJ-JYI,3,1,0,42,13,1,10,1,66000,17.4,8.38332,3.10068,0,1,2,1,3,0,1,38700,27,1,0,10,9,3333,1,16,21,138,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,20,1,1,1,1,0,4,11.484,4,3,174.0,7,21,138,8.625,0.0,0.0,8,2,1,1,1,Low Value,3,1
7056-HUMCNT-L6F,2,3,0,76,14,1,1,0,13000,14.2,0.3692,1.4768,1,1,2,0,1,0,0,5900,21,0,0,19,11,1253,0,56,24,483,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,17,0,0,1,1,1,5,1.8459999999999999,1,1,142.0,7,24,483,8.625,0.0,0.0,8,2,1,4,1,Low Value,2,2
8815-MJQAON-87H,5,5,0,74,12,1,6,1,50000,4.5,0.46799999999999997,1.7819999999999998,1,1,2,1,3,0,0,26100,31,1,1,17,17,5469,1,33,23,284,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,17,1,1,1,1,0,5,2.25,1,2,45.0,3,23,284,8.606060606060606,0.0,0.0,8,2,1,2,1,Low Value,2,0
0457-JOTWMX-KQ8,4,3,1,23,10,1,2,1,35000,4.5,0.60795,0.96705,0,1,3,0,0,2,2,-1000,26,0,1,5,11,2948,0,45,26,387,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,18,1,1,1,1,1,1,1.575,1,2,45.0,3,26,387,8.6,0.0,0.0,8,3,1,3,1,Low Value,1,4
0304-YFMNUF-R3Q,3,1,0,56,20,1,19,1,183000,14.3,2.276703,23.892297,1,0,1,0,3,0,1,81500,33,1,1,7,13,3602,1,22,24,189,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16,0,1,0,0,1,4,26.169,5,4,143.0,7,24,189,8.590909090909092,0.0,0.0,8,2,1,1,1,Low Value,5,8
5189-AWRXKD-NBL,5,5,1,23,12,1,2,1,18000,4.1,0.2583,0.4797,1,1,4,1,4,0,1,9900,27,1,0,5,12,2219,1,29,23,249,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,15,0,1,1,1,1,1,0.738,0,1,41.0,3,23,249,8.586206896551724,0.0,0.0,8,2,1,2,1,Low Value,1,0
1599-NTGIAV-BHR,5,2,0,33,9,1,6,1,25000,10.3,0.618,1.9569999999999999,0,0,3,0,2,0,0,8000,22,1,1,5,12,4022,0,12,19,103,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,27,0,0,0,1,1,3,2.5749999999999997,1,1,103.0,6,19,103,8.583333333333334,0.0,0.0,8,2,1,0,1,Low Value,1,0
2735-PDKKEG-P4W,3,1,1,68,8,1,14,1,43000,14.7,2.585289,3.7357110000000002,1,0,1,0,3,0,1,17500,20,0,1,19,12,3431,1,36,26,309,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,19,1,1,1,1,1,5,6.321,3,2,147.0,7,26,309,8.583333333333334,0.0,0.0,8,3,1,2,1,Low Value,1,3
5125-QIFIIR-412,4,3,1,20,15,1,0,1,32000,6.6,1.269312,0.8426879999999999,1,1,4,1,0,2,2,-1000,21,0,0,2,12,4763,0,19,26,163,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,26,1,1,1,1,0,1,2.112,1,2,66.0,4,26,163,8.578947368421053,0.0,0.0,8,3,1,1,1,Low Value,1,5
3469-MIJWAB-KVR,5,2,0,46,16,1,8,1,33000,2.9,0.34930500000000003,0.607695,1,1,2,0,1,1,1,17800,20,1,0,10,12,2415,0,28,24,240,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,30,1,0,1,1,0,4,0.9570000000000001,0,2,29.0,2,24,240,8.571428571428571,0.0,0.0,8,2,1,2,1,Low Value,1,2
7556-RQGMIC-BXZ,1,3,1,51,10,1,10,1,31000,19.0,3.03335,2.85665,1,0,1,1,3,0,0,12700,30,1,1,12,5,769,1,35,22,300,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,18,1,1,1,1,0,4,5.890000000000001,3,2,190.0,7,22,300,8.571428571428571,0.0,0.0,8,2,1,2,1,Low Value,1,0
1082-GULTUA-5BP,4,2,0,48,12,1,7,1,49000,14.5,3.829595,3.275405,1,0,1,1,2,0,0,24400,27,1,1,12,11,3572,1,25,25,214,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,21,1,0,0,1,0,4,7.105,3,2,145.0,7,25,214,8.56,0.0,0.0,8,2,1,2,1,Low Value,2,0
5954-CPSFCO-JKU,1,1,0,41,9,1,7,1,31000,7.3,0.760368,1.502632,1,1,4,0,1,0,0,13500,26,0,0,12,9,1961,0,27,23,231,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,22,1,1,1,1,1,4,2.263,1,2,73.0,4,23,231,8.555555555555555,0.0,0.0,8,2,1,2,1,Low Value,3,5
5231-IWPEVK-XMG,4,3,1,53,17,1,3,1,66000,8.9,1.127808,4.746192,1,1,2,1,1,0,0,41700,22,1,0,11,15,3911,1,20,20,171,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,4,5.874,3,3,89.0,5,20,171,8.55,0.0,0.0,8,2,1,1,1,Low Value,2,0
7700-IKRIUD-7M2,2,3,1,24,11,1,3,1,20000,2.5,0.1235,0.3765,1,1,2,1,1,1,1,11800,28,0,1,6,16,4023,0,62,25,530,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,22,1,1,1,1,0,2,0.5,0,1,25.0,2,25,530,8.548387096774194,0.0,0.0,8,2,1,5,1,Low Value,1,2
6745-XOSOPD-7QB,3,5,0,35,16,1,7,1,19000,5.4,0.316008,0.709992,1,0,4,1,0,2,2,-1000,32,1,1,17,10,1607,0,35,21,299,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,22,1,1,1,1,1,3,1.026,1,1,54.0,3,21,299,8.542857142857143,0.0,0.0,8,2,1,2,1,Low Value,3,5
7515-AFJDMR-B0B,1,3,1,23,9,1,6,1,21000,9.5,1.5102149999999999,0.484785,0,1,5,0,1,1,0,7300,30,1,0,5,8,1900,0,37,25,316,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,7,1,1,1,1,1,1,1.9949999999999999,1,1,95.0,5,25,316,8.54054054054054,0.0,0.0,8,2,1,3,1,Low Value,4,3
0459-QZFBYH-LUV,2,4,1,28,13,1,6,1,31000,4.4,0.712008,0.651992,1,1,3,1,1,0,1,15800,36,1,1,8,3,620,1,13,20,111,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,18,0,0,0,1,1,2,1.3639999999999999,1,2,44.0,3,20,111,8.538461538461538,0.0,0.0,8,2,1,1,1,Low Value,6,4
1864-WQKSMW-CU4,3,1,1,72,12,1,18,1,55000,13.3,2.50173,4.813269999999999,1,1,2,0,1,1,1,33300,17,0,1,16,12,5637,1,47,24,401,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,21,0,1,1,1,0,5,7.3149999999999995,3,3,133.0,7,24,401,8.53191489361702,0.0,0.0,8,2,1,3,1,Low Value,1,2
6003-XWNRZT-MGG,2,2,1,33,9,1,2,1,23000,15.7,0.891917,2.7190830000000004,0,0,1,1,2,0,1,7500,21,1,0,15,9,2931,1,32,24,273,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,14,1,1,1,1,1,3,3.611,2,1,157.0,7,24,273,8.53125,0.0,0.0,8,2,1,2,1,Low Value,2,1
9393-XVJDYP-T0Y,3,2,0,32,10,1,10,1,30000,5.3,0.82362,0.7663800000000001,1,1,5,1,2,0,0,17600,31,1,0,14,10,2484,1,60,27,511,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,29,1,1,1,1,1,3,1.59,1,1,53.0,3,27,511,8.516666666666667,0.0,0.0,8,3,1,4,1,Low Value,3,3
4181-TGBTEF-CPM,4,4,1,63,17,1,19,1,64000,12.3,2.865408,5.0065919999999995,1,1,2,1,1,0,0,36900,19,1,0,27,9,3248,1,49,28,417,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13,0,0,1,1,0,5,7.872,3,3,123.0,6,28,417,8.510204081632653,0.0,0.0,8,3,1,4,1,Low Value,1,8
3301-QNFJQS-QOS,3,4,1,20,14,1,0,1,17000,16.3,0.764796,2.006204,0,0,1,0,5,0,0,8400,24,0,0,3,10,1526,0,8,16,68,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,26,1,1,1,1,1,1,2.771,1,1,163.0,7,16,68,8.5,0.0,0.0,8,2,1,0,1,Low Value,2,2
8027-EXDZBF-OGR,3,5,1,41,10,1,20,1,77000,6.2,2.26765,2.50635,1,1,2,1,2,0,0,49300,32,0,0,16,7,2697,0,26,24,221,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,4,4.774,2,3,62.0,4,24,221,8.5,0.0,0.0,8,2,1,2,1,Low Value,6,1
3145-RJYXMU-9GP,1,3,0,42,18,1,1,1,62000,15.3,3.2347259999999998,6.2512739999999996,0,0,2,0,2,0,0,27900,36,0,0,10,7,1940,0,33,20,280,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,24,1,1,1,1,1,4,9.485999999999999,3,3,153.0,7,20,280,8.484848484848484,0.0,0.0,8,2,1,2,1,Low Value,1,3
7452-QFUORC-C03,4,4,0,69,14,1,14,1,58000,8.4,2.231376,2.6406240000000003,1,0,1,0,3,0,1,33900,20,1,0,21,19,12428,1,29,23,246,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,22,0,1,1,1,0,5,4.872,2,3,84.0,5,23,246,8.482758620689655,0.0,0.0,8,2,1,2,1,Low Value,1,2
4287-JVUYUU-1CQ,3,1,1,24,19,1,0,1,20000,1.6,0.0944,0.2256,0,1,4,0,2,0,1,11100,18,1,0,6,12,4393,0,54,27,458,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,20,1,0,1,1,0,2,0.32,0,1,16.0,1,27,458,8.481481481481481,0.0,0.0,8,3,1,4,1,Low Value,1,3
2610-FLEKEU-W4B,2,3,1,56,13,1,14,1,67000,4.0,0.72896,1.95104,1,0,1,1,3,0,0,29500,25,0,1,19,6,921,0,23,24,195,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,30,0,1,1,1,1,4,2.68,1,3,40.0,2,24,195,8.478260869565217,0.0,0.0,8,2,1,1,1,Low Value,3,2
5610-LAHIQK-7Q0,1,3,0,21,16,1,0,1,21000,7.2,1.047816,0.46418400000000004,1,0,1,0,2,0,1,9100,18,1,0,3,17,4854,0,38,25,322,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,22,0,1,1,1,0,1,1.512,1,1,72.0,4,25,322,8.473684210526315,0.0,0.0,8,2,1,3,1,Low Value,6,4
2772-XIIOXU-DVU,4,2,0,38,10,1,4,1,34000,2.7,0.134028,0.783972,1,1,2,1,2,0,0,11300,18,1,0,12,8,2106,1,26,23,220,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,16,1,1,1,1,1,3,0.918,0,2,27.0,2,23,220,8.461538461538462,0.0,0.0,8,2,1,2,1,Low Value,1,1
7712-VPSAMC-J97,2,1,1,44,11,1,8,1,35000,24.8,6.63152,2.04848,0,0,2,1,3,0,0,15600,20,1,1,14,10,4603,0,39,22,330,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,21,1,1,0,1,0,4,8.68,3,2,248.0,8,22,330,8.461538461538462,0.0,0.0,8,2,1,3,1,Low Value,3,5
2948-EZONZM-3BC,3,2,1,37,10,1,6,1,43000,1.2,0.181116,0.334884,1,0,1,0,0,2,2,-1000,13,0,0,6,9,1001,1,13,21,110,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,24,1,1,1,1,0,3,0.516,0,2,12.0,1,21,110,8.461538461538462,0.0,0.0,8,2,1,1,1,Low Value,2,2
8658-GPCWZV-ENZ,4,2,1,40,13,1,3,1,36000,3.4,0.10404000000000001,1.11996,1,0,1,1,1,0,0,17900,28,1,0,21,12,1861,1,46,24,389,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,3,1.224,1,2,34.0,2,24,389,8.456521739130435,0.0,0.0,8,2,1,3,1,Low Value,1,4
5435-FVAUQT-FCW,5,3,1,22,17,0,0,1,23000,22.6,1.954448,3.243552,1,1,4,1,1,1,0,9400,23,0,0,5,10,3519,0,22,28,186,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,15,0,1,1,1,1,1,5.198,3,1,226.0,8,28,186,8.454545454545455,0.0,0.0,8,3,1,1,1,Low Value,3,2
2113-LRPWIU-32N,1,1,1,29,15,1,2,1,86000,15.1,6.570916,6.415083999999999,0,1,2,1,1,0,1,40400,23,0,0,11,9,3997,0,44,25,372,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,18,0,0,1,1,1,2,12.986,4,3,151.0,7,25,372,8.454545454545455,0.0,0.0,8,2,1,3,1,Low Value,1,3
0322-CPQONG-DO4,3,3,1,48,13,1,9,1,34000,16.2,0.8702639999999999,4.637736,1,1,2,1,2,0,0,18100,40,0,1,12,9,2998,0,22,21,186,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,14,0,1,0,1,0,4,5.508,3,2,162.0,7,21,186,8.454545454545455,0.0,0.0,8,2,1,1,1,Low Value,2,0
5842-WEUWCF-NNL,1,1,1,60,14,1,9,1,81000,4.9,3.3061769999999995,0.6628229999999999,1,0,1,0,3,0,0,37400,21,0,0,16,6,1100,0,31,19,262,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,15,0,1,1,1,1,4,3.9689999999999994,2,3,49.0,3,19,262,8.451612903225806,0.0,0.0,8,2,1,2,1,Low Value,1,5
2790-WKBKUI-SYH,5,5,1,26,12,1,4,1,19000,1.9,0.163172,0.197828,1,1,3,1,3,0,1,10000,30,0,1,6,10,2002,0,29,21,245,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,26,0,0,0,1,1,2,0.361,0,1,19.0,1,21,245,8.448275862068966,0.0,0.0,8,2,1,2,1,Low Value,3,2
0195-FXTDDT-7OJ,1,2,1,47,19,1,15,1,185000,15.6,8.658,20.202,0,0,1,1,2,0,1,91000,27,0,0,14,7,1691,1,29,21,245,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,11,0,0,0,0,0,4,28.86,5,4,156.0,7,21,245,8.448275862068966,0.0,0.0,8,2,1,2,1,Low Value,4,6
2296-WOKKTE-DIJ,5,1,0,50,13,1,17,1,91000,14.0,1.9747,10.7653,1,0,1,1,6,0,1,35400,21,1,0,7,5,1512,0,29,23,245,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,20,0,1,1,0,1,4,12.74,4,3,140.0,7,23,245,8.448275862068966,0.0,0.0,8,2,1,2,1,Low Value,6,5
5569-YTISZR-M2O,2,1,1,31,12,1,1,1,61000,6.7,0.968619,3.1183810000000003,1,0,1,0,2,0,1,30300,26,1,0,6,12,3067,0,27,24,228,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,20,1,1,1,1,1,3,4.087000000000001,2,3,67.0,4,24,228,8.444444444444445,0.0,0.0,8,2,1,2,1,Low Value,2,1
2006-BYPNAG-XJ5,2,3,1,30,16,1,1,1,32000,13.6,1.3926399999999999,2.9593599999999998,0,1,2,0,3,1,0,13900,28,1,0,12,9,2786,1,27,22,228,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,18,0,1,1,1,1,2,4.351999999999999,2,2,136.0,7,22,228,8.444444444444445,0.0,0.0,8,2,1,2,1,Low Value,2,2
7145-ELAGFW-31W,4,1,1,69,12,1,23,1,111000,5.0,1.06005,4.48995,1,0,1,0,4,0,0,64500,18,1,0,10,9,3187,1,48,23,405,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,15,1,1,1,1,1,5,5.550000000000001,3,4,50.0,3,23,405,8.4375,0.0,0.0,8,2,1,3,1,Low Value,1,5
3757-RXQZKA-3PB,2,2,1,75,11,0,8,0,15000,9.8,0.36603,1.1039700000000001,1,0,1,0,4,0,1,8700,18,0,0,8,8,1297,1,23,22,194,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1,5,1.4700000000000002,1,1,98.0,5,22,194,8.434782608695652,0.0,0.0,8,2,1,1,1,Low Value,1,0
9602-WWJMTE-F77,5,5,1,21,14,1,0,1,30000,9.7,0.9224700000000001,1.98753,0,1,6,1,5,0,1,17500,34,0,0,3,13,4048,0,47,26,396,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,16,0,0,0,1,0,1,2.91,1,1,97.0,5,26,396,8.425531914893616,0.0,0.0,8,3,1,3,1,Low Value,2,4
6499-DNTMBW-LNS,4,4,1,42,11,1,15,1,55000,22.4,1.232,11.088,1,0,1,0,3,0,1,27700,27,1,0,15,12,8700,0,31,23,261,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,19,1,1,1,0,1,4,12.319999999999999,4,3,224.0,8,23,261,8.419354838709678,0.0,0.0,8,2,1,2,1,Low Value,4,3
3634-FLTAJS-KXN,5,5,0,29,12,1,2,1,25000,10.1,0.527725,1.997275,1,0,1,1,3,0,0,15500,30,1,1,11,4,662,0,46,24,387,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,18,0,0,0,1,1,2,2.525,1,1,101.0,6,24,387,8.41304347826087,0.0,0.0,8,2,1,3,1,Low Value,1,3
0500-YVQSIG-5KL,2,1,1,43,13,1,8,1,44000,4.2,0.6874560000000001,1.160544,1,1,4,1,1,1,1,21700,25,0,0,23,6,1879,0,44,25,370,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,4,1.848,1,2,42.0,3,25,370,8.409090909090908,0.0,0.0,8,2,1,3,1,Low Value,1,1
2012-RQECJI-6PR,1,3,1,24,19,1,0,1,92000,14.1,0.7653479999999999,12.206652,1,1,7,0,3,0,1,44000,23,1,0,6,13,3238,0,27,26,227,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,21,1,0,1,0,1,2,12.972,4,3,141.0,7,26,227,8.407407407407407,0.0,0.0,8,3,1,2,1,Low Value,3,6
8660-WIUHTN-TO5,2,1,0,76,16,1,34,0,20000,27.9,1.24434,4.33566,1,0,1,0,1,0,1,8100,22,1,0,20,2,602,1,50,22,420,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,24,0,0,1,1,0,5,5.58,3,1,279.0,8,22,420,8.4,0.0,0.0,8,2,1,4,1,Low Value,6,2
8632-GOCPQE-72H,1,5,0,65,18,1,3,1,36000,19.8,3.770712,3.3572879999999996,0,1,2,0,2,0,0,18900,27,0,0,14,9,1476,1,35,22,294,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,18,0,1,1,1,1,5,7.128,3,2,198.0,7,22,294,8.4,0.0,0.0,8,2,1,2,1,Low Value,1,3
9827-QPOKBY-LKO,5,2,0,32,16,1,5,1,42000,6.7,1.328208,1.485792,1,1,2,1,3,0,1,19100,30,1,0,14,15,2756,0,43,23,361,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,13,0,1,1,1,1,3,2.814,1,2,67.0,4,23,361,8.395348837209303,0.0,0.0,8,2,1,3,1,Low Value,3,3
5066-SABOKJ-7PQ,5,4,1,42,16,1,3,1,71000,8.4,1.413468,4.550532,1,1,3,1,0,2,2,-1000,30,1,1,24,10,3136,0,61,25,512,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,26,1,1,1,1,0,4,5.9639999999999995,3,3,84.0,5,25,512,8.39344262295082,0.0,0.0,8,2,1,5,1,Low Value,2,6
5042-XNEETQ-8KP,3,3,1,54,13,1,8,1,94000,8.0,1.36112,6.15888,1,0,1,0,3,0,1,39100,29,1,1,16,11,2233,1,39,24,327,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,25,1,0,1,1,1,4,7.52,3,3,80.0,4,24,327,8.384615384615385,0.0,0.0,8,2,1,3,1,Low Value,2,1
1564-KLTUJF-0UW,1,1,1,52,7,0,5,1,29000,6.7,0.056347,1.886653,1,1,3,1,2,0,1,15200,27,0,1,18,10,1512,0,34,24,285,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1,1,4,1.9429999999999998,1,1,67.0,4,24,285,8.382352941176471,0.0,0.0,8,2,1,2,1,Low Value,2,8
5485-OAPJJG-DEJ,3,4,1,22,17,1,0,1,29000,18.3,1.549644,3.7573559999999997,1,0,1,1,1,0,1,18000,26,0,1,4,10,3583,0,38,23,318,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,21,0,1,0,0,0,1,5.3069999999999995,3,1,183.0,7,23,318,8.368421052631579,0.0,0.0,8,2,1,3,1,Low Value,2,5
3491-OKPJLS-IP6,3,5,1,26,14,1,3,1,37000,8.6,0.9864200000000001,2.19558,0,1,3,0,1,0,1,19200,29,0,1,8,12,4929,0,38,25,318,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,21,1,1,1,1,1,2,3.1820000000000004,2,2,86.0,5,25,318,8.368421052631579,0.0,0.0,8,2,1,3,1,Low Value,3,4
3438-ZEUAOG-3O1,5,3,1,29,14,1,0,1,24000,9.2,0.724224,1.483776,0,1,4,1,2,0,1,12200,36,0,1,11,8,1915,0,36,25,301,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,22,1,1,1,1,1,2,2.208,1,1,92.0,5,25,301,8.36111111111111,0.0,0.0,8,2,1,2,1,Low Value,2,5
4565-ZGPUAQ-WCB,2,1,0,54,15,0,19,1,95000,11.6,3.5925199999999995,7.42748,1,1,4,1,2,0,0,47000,22,1,1,25,8,1640,0,56,26,468,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,18,0,1,1,1,0,4,11.02,4,3,116.0,6,26,468,8.357142857142858,0.0,0.0,8,3,1,4,1,Low Value,4,1
0118-ZOCCEU-UHA,1,3,0,47,15,1,7,1,73000,9.4,2.47032,4.39168,1,1,6,1,1,0,0,40200,24,1,0,22,14,3024,0,49,23,409,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,25,1,0,1,1,0,4,6.862,3,3,94.0,5,23,409,8.346938775510203,0.0,0.0,8,2,1,4,1,Low Value,2,1
0533-AQBHDH-OK1,4,2,0,28,11,1,0,1,23000,5.0,0.20585,0.94415,1,0,3,0,0,2,2,-1000,20,1,1,4,14,7023,1,18,20,150,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,20,1,1,1,1,1,2,1.1500000000000001,1,1,50.0,3,20,150,8.333333333333334,0.0,0.0,8,2,1,1,1,Low Value,2,3
0466-PHYEYE-T4Y,3,3,0,69,17,1,9,1,55000,12.3,1.3056450000000002,5.459355,1,1,2,1,0,2,2,-1000,23,0,1,24,18,8096,0,48,24,400,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,25,0,1,0,1,1,5,6.765000000000001,3,3,123.0,6,24,400,8.333333333333334,0.0,0.0,8,2,1,3,1,Low Value,1,2
0375-GLYKLB-UWH,3,3,1,51,8,1,21,1,68000,14.8,2.385168,7.678832000000001,1,0,1,0,7,0,1,29600,22,1,1,9,6,1462,1,33,25,275,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,16,0,1,1,1,0,4,10.064,4,3,148.0,7,25,275,8.333333333333334,0.0,0.0,8,2,1,2,1,Low Value,6,7
3348-VWOBBR-QDR,3,1,1,18,13,1,0,1,20000,26.2,2.2008,3.0392,0,0,1,1,1,0,0,10400,21,1,1,0,4,1139,0,3,15,25,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,0,5.24,3,1,262.0,8,15,25,8.333333333333334,0.0,0.0,8,2,1,0,1,Low Value,1,0
0224-HMKMEG-EJF,1,2,1,18,13,1,0,1,13000,16.5,0.21020999999999998,1.9347900000000002,1,0,1,0,0,2,2,-1000,12,0,0,0,5,681,0,6,18,50,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,23,1,1,1,1,1,0,2.145,1,1,165.0,7,18,50,8.333333333333334,0.0,0.0,8,2,1,0,1,Low Value,5,4
3273-TYTELD-2LT,5,5,1,43,15,0,6,1,34000,1.2,0.052632000000000005,0.35536799999999996,1,1,2,1,3,0,0,17500,23,0,1,10,7,2010,1,33,20,275,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,18,1,1,1,1,1,4,0.408,0,2,12.0,1,20,275,8.333333333333334,0.0,0.0,8,2,1,2,1,Low Value,2,2
8291-HWWGLV-68E,5,5,0,34,9,1,11,1,23000,2.3,0.14812,0.38088,1,0,1,1,2,0,0,8000,31,1,1,16,7,1547,0,36,25,300,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,19,1,1,1,1,1,3,0.529,0,1,23.0,2,25,300,8.333333333333334,0.0,0.0,8,2,1,2,1,Low Value,3,2
1980-GVBRHK-H34,3,4,0,28,12,0,5,1,21000,7.5,0.37485,1.20015,0,0,1,1,2,0,1,11800,31,0,0,10,11,3003,1,37,23,308,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,16,0,1,1,1,0,2,1.5750000000000002,1,1,75.0,4,23,308,8.324324324324325,0.0,0.0,8,2,1,3,1,Low Value,4,4
0764-PPXTHN-RYF,3,3,1,24,12,1,2,1,16000,11.4,0.28271999999999997,1.54128,0,1,3,1,1,0,0,5000,22,0,0,6,16,9127,0,62,26,516,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,16,1,1,1,1,0,2,1.8239999999999998,1,1,114.0,6,26,516,8.32258064516129,0.0,0.0,8,3,1,5,1,Low Value,3,2
0812-HBDPJG-G5Q,2,1,1,21,11,1,1,1,20000,5.9,0.11918,1.06082,0,1,5,1,5,0,0,10400,27,1,1,3,3,555,1,29,27,241,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,25,1,0,1,1,1,1,1.1800000000000002,1,1,59.0,3,27,241,8.310344827586206,0.0,0.0,8,3,1,2,1,Low Value,2,5
