Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Amount,Transfer Type
2019-02-22,2019-02-22,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-02-25,2019-02-25,Transfer,Transfer from EMERSYN,CHECKING,credit,1,-20.0,In
2019-02-25,2019-02-25,Transfer,Transfer from SAFETY NET,CHECKING,credit,1,-100.0,In
2019-02-25,2019-02-25,Transfer,Transfer to CHECKING,EMERSYN,debit,1,-20.0,Out
2019-02-25,2019-02-25,Transfer,Transfer to CHECKING,SAFETY NET,debit,1,-100.0,Out
2019-02-26,2019-02-26,Transfer,Online Thank You,XXXXXXXXXX0290,credit,1,-334.97,In
2019-02-26,2019-02-26,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-1500.0,In
2019-02-26,2019-02-26,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-1220.0,In
2019-02-26,2019-02-26,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-1000.0,In
2019-02-26,2019-02-26,Transfer,Transfer from CHECKING,TEXAS FUND,credit,2,-1400.0,In
2019-02-26,2019-02-26,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-1500.0,Out
2019-02-26,2019-02-26,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-1220.0,Out
2019-02-26,2019-02-26,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-1000.0,Out
2019-02-26,2019-02-26,Transfer,Transfer to TEXAS FUND,CHECKING,debit,2,-1400.0,Out
2019-02-27,2019-02-27,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-700.0,In
2019-02-27,2019-02-27,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-1220.0,In
2019-02-27,2019-02-27,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-1220.0,Out
2019-02-27,2019-02-27,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-700.0,Out
2019-02-28,2019-02-28,Transfer,Amazon,CHECKING,debit,1,-334.97,Out
2019-02-28,2019-02-28,Transfer,Capital One,CHECKING,debit,1,-2922.65,Out
2019-02-28,2019-02-28,Transfer,Capital One,Venture,credit,1,-2922.65,In
2019-02-28,2019-02-28,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-610.0,In
2019-02-28,2019-02-28,Transfer,Transfer from CREDIT CARD,CHECKING,credit,1,-2900.05,In
2019-02-28,2019-02-28,Transfer,Transfer to CHECKING,CREDIT CARD,debit,1,-2900.05,Out
2019-02-28,2019-02-28,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-610.0,Out
2019-03-01,2019-03-01,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-03-01,2019-03-01,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-03-01,2019-03-01,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-03-01,2019-03-01,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-03-04,2019-03-04,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-499.93,In
2019-03-04,2019-03-04,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-499.93,Out
2019-03-07,2019-03-07,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-400.0,In
2019-03-07,2019-03-07,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-470.0,In
2019-03-07,2019-03-07,Transfer,Transfer from CHECKING,TEXAS FUND,credit,1,-400.0,In
2019-03-07,2019-03-07,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-400.0,Out
2019-03-07,2019-03-07,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-470.0,Out
2019-03-07,2019-03-07,Transfer,Transfer to TEXAS FUND,CHECKING,debit,1,-400.0,Out
2019-03-08,2019-03-08,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-03-08,2019-03-08,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-03-14,2019-03-14,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-500.0,In
2019-03-14,2019-03-14,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-610.0,In
2019-03-14,2019-03-14,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-500.0,Out
2019-03-14,2019-03-14,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-610.0,Out
2019-03-15,2019-03-15,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-03-15,2019-03-15,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-03-15,2019-03-15,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-03-15,2019-03-15,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-03-21,2019-03-21,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-200.0,In
2019-03-21,2019-03-21,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-200.0,Out
2019-03-22,2019-03-22,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-03-22,2019-03-22,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-03-23,2019-03-23,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-150.0,In
2019-03-25,2019-03-25,Transfer,Amazon,CHECKING,debit,1,-150.0,Out
2019-03-26,2019-03-26,Transfer,Capital One,Venture,credit,1,-1200.0,In
2019-03-26,2019-03-26,Transfer,Transfer from CREDIT CARD,CHECKING,credit,1,-1200.0,In
2019-03-26,2019-03-26,Transfer,Transfer from SAFETY NET,CHECKING,credit,1,-75.0,In
2019-03-26,2019-03-26,Transfer,Transfer to CHECKING,CREDIT CARD,debit,1,-1200.0,Out
2019-03-26,2019-03-26,Transfer,Transfer to CHECKING,SAFETY NET,debit,1,-75.0,Out
2019-03-27,2019-03-27,Transfer,Capital One,CHECKING,debit,1,-1200.0,Out
2019-03-28,2019-03-28,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-200.0,In
2019-03-28,2019-03-28,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-610.0,In
2019-03-28,2019-03-28,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-250.0,In
2019-03-28,2019-03-28,Transfer,Transfer from CHECKING,TEXAS FUND,credit,1,-300.0,In
2019-03-28,2019-03-28,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-200.0,Out
2019-03-28,2019-03-28,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-610.0,Out
2019-03-28,2019-03-28,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-250.0,Out
2019-03-28,2019-03-28,Transfer,Transfer to TEXAS FUND,CHECKING,debit,1,-300.0,Out
2019-03-29,2019-03-29,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-03-29,2019-03-29,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-03-29,2019-03-29,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-1220.0,In
2019-03-29,2019-03-29,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-1220.0,Out
2019-03-29,2019-03-29,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-03-29,2019-03-29,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-04-01,2019-04-01,Transfer,Transfer from MORTGAGE,CREDIT CARD,credit,1,-230.0,In
2019-04-01,2019-04-01,Transfer,Transfer to CREDIT CARD,MORTGAGE,debit,1,-230.0,Out
2019-04-04,2019-04-04,Transfer,Transfer from EMERSYN,CREDIT CARD,credit,1,-100.96,In
2019-04-04,2019-04-04,Transfer,Transfer to CREDIT CARD,EMERSYN,debit,1,-100.96,Out
2019-04-05,2019-04-05,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-04-05,2019-04-05,Transfer,Transfer from EMERSYN,CHECKING,credit,1,-150.0,In
2019-04-05,2019-04-05,Transfer,Transfer to CHECKING,EMERSYN,debit,1,-150.0,Out
2019-04-05,2019-04-05,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-04-09,2019-04-09,Transfer,Deposit,CHECKING,credit,1,-7889.0,In
2019-04-11,2019-04-11,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-600.0,In
2019-04-11,2019-04-11,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-600.0,Out
2019-04-12,2019-04-12,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-04-12,2019-04-12,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-04-12,2019-04-12,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-04-12,2019-04-12,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-04-15,2019-04-15,Transfer,FEDLOANSERVICING DESC: STDNT LOAN,CHECKING,debit,1,-7889.0,Out
2019-04-15,2019-04-15,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-400.0,In
2019-04-15,2019-04-15,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-400.0,Out
2019-04-16,2019-04-16,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-206.33,In
2019-04-16,2019-04-16,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-100.0,In
2019-04-16,2019-04-16,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-100.0,Out
2019-04-17,2019-04-17,Transfer,Amazon,CHECKING,debit,1,-206.33,Out
2019-04-19,2019-04-19,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-04-19,2019-04-19,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-04-25,2019-04-25,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-100.0,In
2019-04-25,2019-04-25,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-260.0,In
2019-04-25,2019-04-25,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-600.0,In
2019-04-25,2019-04-25,Transfer,Transfer from CHECKING,VISA STARTER,credit,1,-23.25,In
2019-04-25,2019-04-25,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-260.0,Out
2019-04-25,2019-04-25,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-600.0,Out
2019-04-25,2019-04-25,Transfer,Transfer to STAR CIV VISA CLASS,CHECKING,debit,1,-23.25,Out
2019-04-26,2019-04-26,Transfer,Amazon,CHECKING,debit,1,-100.0,Out
2019-04-26,2019-04-26,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-04-26,2019-04-26,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-04-26,2019-04-26,Transfer,Transfer from CHECKING,VISA STARTER,credit,1,-35.0,In
2019-04-26,2019-04-26,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-04-26,2019-04-26,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-04-26,2019-04-26,Transfer,Transfer to STAR CIV VISA CLASS,CHECKING,debit,1,-35.0,Out
2019-04-29,2019-04-29,Transfer,Transfer from CREDIT CARD,CHECKING,credit,1,-1801.07,In
2019-04-29,2019-04-29,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-1220.0,In
2019-04-29,2019-04-29,Transfer,Transfer to CHECKING,CREDIT CARD,debit,1,-1801.07,Out
2019-04-29,2019-04-29,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-1220.0,Out
2019-05-01,2019-05-01,Transfer,Capital One,Venture,credit,1,-1820.0,In
2019-05-01,2019-05-01,Transfer,Transfer from CHECKING,TEXAS FUND,credit,1,-199.02,In
2019-05-01,2019-05-01,Transfer,Transfer to TEXAS FUND,CHECKING,debit,1,-199.02,Out
2019-05-02,2019-05-02,Transfer,Capital One,CHECKING,debit,1,-1820.0,Out
2019-05-03,2019-05-03,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-05-03,2019-05-03,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-05-09,2019-05-09,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-112.51,In
2019-05-09,2019-05-09,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-585.0,In
2019-05-09,2019-05-09,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-600.0,In
2019-05-09,2019-05-09,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-585.0,Out
2019-05-09,2019-05-09,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-600.0,Out
2019-05-10,2019-05-10,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-05-10,2019-05-10,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-05-10,2019-05-10,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-05-10,2019-05-10,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-05-13,2019-05-13,Transfer,Amazon,CHECKING,debit,1,-112.51,Out
2019-05-14,2019-05-14,Transfer,Transfer from CHECKING,VISA STARTER,credit,1,-15.0,In
2019-05-14,2019-05-14,Transfer,Transfer from EMERSYN,CREDIT CARD,credit,1,-60.37,In
2019-05-14,2019-05-14,Transfer,Transfer to CREDIT CARD,EMERSYN,debit,1,-60.37,Out
2019-05-14,2019-05-14,Transfer,Transfer to STAR CIV VISA CLASS,CHECKING,debit,1,-15.0,Out
2019-05-17,2019-05-17,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-05-17,2019-05-17,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-05-20,2019-05-20,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-140.0,In
2019-05-20,2019-05-20,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-140.0,Out
2019-05-21,2019-05-21,Transfer,Transfer from EMERSYN,CREDIT CARD,credit,1,-110.0,In
2019-05-21,2019-05-21,Transfer,Transfer from SAFETY NET,CHECKING,credit,1,-80.0,In
2019-05-21,2019-05-21,Transfer,Transfer to CHECKING,SAFETY NET,debit,1,-80.0,Out
2019-05-21,2019-05-21,Transfer,Transfer to CREDIT CARD,EMERSYN,debit,1,-110.0,Out
2019-05-23,2019-05-23,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-400.0,In
2019-05-23,2019-05-23,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-610.0,In
2019-05-23,2019-05-23,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-400.0,Out
2019-05-23,2019-05-23,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-610.0,Out
2019-05-24,2019-05-24,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-05-24,2019-05-24,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-05-24,2019-05-24,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-05-24,2019-05-24,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-05-28,2019-05-28,Transfer,Venmo,CHECKING,debit,1,-23.0,Out
2019-05-30,2019-05-30,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-100.0,In
2019-05-30,2019-05-30,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-1220.0,In
2019-05-30,2019-05-30,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-1220.0,Out
2019-05-30,2019-05-30,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-100.0,Out
2019-05-30,2019-05-30,Transfer,Venmo,CHECKING,debit,1,-20.0,Out
2019-05-31,2019-05-31,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-05-31,2019-05-31,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-06-03,2019-06-03,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-121.32,In
2019-06-03,2019-06-03,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-121.32,Out
2019-06-06,2019-06-06,Transfer,Transfer from CHECKING,CREDIT CARD,credit,1,-500.0,In
2019-06-06,2019-06-06,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-250.0,In
2019-06-06,2019-06-06,Transfer,Transfer from CHECKING,MORTGAGE,credit,1,-610.0,In
2019-06-06,2019-06-06,Transfer,Transfer from CHECKING,TEXAS FUND,credit,1,-100.0,In
2019-06-06,2019-06-06,Transfer,Transfer to CREDIT CARD,CHECKING,debit,1,-500.0,Out
2019-06-06,2019-06-06,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-250.0,Out
2019-06-06,2019-06-06,Transfer,Transfer to MORTGAGE,CHECKING,debit,1,-610.0,Out
2019-06-06,2019-06-06,Transfer,Transfer to TEXAS FUND,CHECKING,debit,1,-100.0,Out
2019-06-07,2019-06-07,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-06-07,2019-06-07,Transfer,Transfer from CHECKING,SAFETY NET,credit,1,-10.0,In
2019-06-07,2019-06-07,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-06-07,2019-06-07,Transfer,Transfer to SAFETY NET,CHECKING,debit,1,-10.0,Out
2019-06-11,2019-06-11,Transfer,CAPITAL ONE MOBILE payment AuthDate 11-J un,Venture,credit,1,-2000.0,In
2019-06-11,2019-06-11,Transfer,Transfer from CREDIT CARD,CHECKING,credit,1,-1995.67,In
2019-06-11,2019-06-11,Transfer,Transfer to CHECKING,CREDIT CARD,debit,1,-1995.67,Out
2019-06-12,2019-06-12,Transfer,Capital One,CHECKING,debit,1,-2000.0,Out
2019-06-12,2019-06-12,Transfer,Transfer from MORTGAGE,CHECKING,credit,1,-60.0,In
2019-06-12,2019-06-12,Transfer,Transfer to CHECKING,MORTGAGE,debit,1,-60.0,Out
2019-06-14,2019-06-14,Transfer,Transfer from CHECKING,EMERSYN,credit,1,-10.0,In
2019-06-14,2019-06-14,Transfer,Transfer from EMERSYN,CHECKING,credit,1,-90.0,In
2019-06-14,2019-06-14,Transfer,Transfer to CHECKING,EMERSYN,debit,1,-90.0,Out
2019-06-14,2019-06-14,Transfer,Transfer to EMERSYN,CHECKING,debit,1,-10.0,Out
2019-06-17,2019-06-17,Transfer,Transfer from 28931229-00S 06/17/2019 07:58 651293,CHECKING,credit,1,-126.44,In
2019-06-17,2019-06-17,Transfer,Transfer to 28931229-09S 06/17/2019 07:58 651293,SAFETY NET,debit,1,-126.44,Out
2019-06-17,2019-06-17,Transfer,Venmo,CHECKING,debit,1,-28.0,Out
2019-06-19,2019-06-19,Transfer,Transfer from 28931229-00S 06/19/2019 09:27 679263,CHECKING,credit,1,-20.0,In
2019-06-19,2019-06-19,Transfer,Transfer to 28931229-09S 06/19/2019 09:27 679263,SAFETY NET,debit,1,-20.0,Out
2019-06-20,2019-06-20,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-100.0,In
2019-06-20,2019-06-20,Transfer,Transfer from 28931229-09S 06/20/2019 07:24 692974,MORTGAGE,credit,1,-600.0,In
2019-06-20,2019-06-20,Transfer,Transfer from 28931229-09S 06/20/2019 07:25 692983,CREDIT CARD,credit,1,-750.0,In
2019-06-20,2019-06-20,Transfer,Transfer from 28931229-09S 06/20/2019 07:25 692992,SAFETY NET,credit,1,-20.0,In
2019-06-20,2019-06-20,Transfer,Transfer from 28931229-09S 06/20/2019 07:28 693034,CREDIT CARD,credit,1,-200.0,In
2019-06-20,2019-06-20,Transfer,Transfer to 28931229-00S 06/20/2019 07:25 692992,CHECKING,debit,1,-20.0,Out
2019-06-20,2019-06-20,Transfer,Transfer to 28931229-02S 06/20/2019 07:25 692983,CHECKING,debit,1,-750.0,Out
2019-06-20,2019-06-20,Transfer,Transfer to 28931229-02S 06/20/2019 07:28 693034,CHECKING,debit,1,-200.0,Out
2019-06-20,2019-06-20,Transfer,Transfer to 28931229-04S 06/20/2019 07:24 692974,CHECKING,debit,1,-600.0,Out
2019-06-21,2019-06-21,Transfer,Share Deposit,CLUB SAVINGS,credit,1,-10.0,In
2019-06-21,2019-06-21,Transfer,Share Withdrawal,CHECKING,debit,1,-10.0,Out
2019-06-21,2019-06-21,Transfer,Transfer from 28931229-09S 06/21/2019 16:10 714910,EMERSYN,credit,1,-10.0,In
2019-06-21,2019-06-21,Transfer,Transfer from 28931229-09S 06/21/2019 16:43 715552,SAFETY NET,credit,1,-10.0,In
2019-06-21,2019-06-21,Transfer,Transfer to 28931229-00S 06/21/2019 16:43 715552,CHECKING,debit,1,-10.0,Out
2019-06-21,2019-06-21,Transfer,Transfer to 28931229-03S 06/21/2019 16:10 714910,CHECKING,debit,1,-10.0,Out
2019-06-24,2019-06-24,Transfer,Amazon,CHECKING,debit,1,-100.0,Out
2019-06-28,2019-06-28,Transfer,Transfer from 28931229-09S 06/28/2019 16:10 816047,EMERSYN,credit,1,-10.0,In
2019-06-28,2019-06-28,Transfer,Transfer to 28931229-03S 06/28/2019 16:10 816047,CHECKING,debit,1,-10.0,Out
2019-07-01,2019-07-01,Transfer,Transfer from 28931229-04S 06/30/2019 09:12 836873,CHECKING,credit,1,-1220.0,In
2019-07-01,2019-07-01,Transfer,Transfer from 28931229-04S 06/30/2019 09:12 836881,CREDIT CARD,credit,1,-180.0,In
2019-07-01,2019-07-01,Transfer,Transfer to 28931229-02S 06/30/2019 09:12 836881,MORTGAGE,debit,1,-180.0,Out
2019-07-01,2019-07-01,Transfer,Transfer to 28931229-09S 06/30/2019 09:12 836873,MORTGAGE,debit,1,-1220.0,Out
2019-07-02,2019-07-02,Transfer,Transfer from 28931229-00S 07/02/2019 16:22 881552,CHECKING,credit,1,-50.0,In
2019-07-02,2019-07-02,Transfer,Transfer to 28931229-09S 07/02/2019 16:22 881552,SAFETY NET,debit,1,-50.0,Out
2019-07-03,2019-07-03,Transfer,Transfer from 28931229-09S 07/03/2019 08:48 893223,SAFETY NET,credit,1,-50.0,In
2019-07-03,2019-07-03,Transfer,Transfer from 28931229-09S 07/03/2019 20:36 906445,MORTGAGE,credit,1,-610.0,In
2019-07-03,2019-07-03,Transfer,Transfer from 28931229-09S 07/03/2019 20:37 906457,CREDIT CARD,credit,1,-600.0,In
2019-07-03,2019-07-03,Transfer,Transfer to 28931229-00S 07/03/2019 08:48 893223,CHECKING,debit,1,-50.0,Out
2019-07-03,2019-07-03,Transfer,Transfer to 28931229-02S 07/03/2019 20:37 906457,CHECKING,debit,1,-600.0,Out
2019-07-03,2019-07-03,Transfer,Transfer to 28931229-04S 07/03/2019 20:36 906445,CHECKING,debit,1,-610.0,Out
2019-07-05,2019-07-05,Transfer,Transfer from 28931229-09S 07/05/2019 16:10 928150,EMERSYN,credit,1,-10.0,In
2019-07-05,2019-07-05,Transfer,Transfer from 28931229-09S 07/05/2019 16:43 928943,SAFETY NET,credit,1,-10.0,In
2019-07-05,2019-07-05,Transfer,Transfer to 28931229-00S 07/05/2019 16:43 928943,CHECKING,debit,1,-10.0,Out
2019-07-05,2019-07-05,Transfer,Transfer to 28931229-03S 07/05/2019 16:10 928150,CHECKING,debit,1,-10.0,Out
2019-07-08,2019-07-08,Transfer,Transfer from 28931229-09S 07/08/2019 13:17 960276,CREDIT CARD,credit,1,-100.0,In
2019-07-08,2019-07-08,Transfer,Transfer to 28931229-02S 07/08/2019 13:17 960276,CHECKING,debit,1,-100.0,Out
2019-07-09,2019-07-09,Transfer,Amazon,SAFETY NET,debit,1,-1320.0,Out
2019-07-09,2019-07-09,Transfer,ONLINE payment-THANK YOU ATLANTA GA,XXXXXXXXXX0290,credit,1,-1319.61,In
2019-07-09,2019-07-09,Transfer,Transfer from 28931229-00S 07/09/2019 09:51 971529-Amazon credit payoff,CHECKING,credit,1,-1320.0,In
2019-07-09,2019-07-09,Transfer,Transfer from 28931229-04S 07/09/2019 20:21 980196,CHECKING,credit,1,-692.0,In
2019-07-09,2019-07-09,Transfer,Transfer to 28931229-09S 07/09/2019 20:21 980196,MORTGAGE,debit,1,-692.0,Out
2019-07-10,2019-07-10,Transfer,Venmo,CHECKING,debit,1,-11.0,Out
2019-07-11,2019-07-11,Transfer,Amazon,CHECKING,debit,1,-1319.61,Out
2019-07-11,2019-07-11,Transfer,Transfer from 28931229-04S 07/11/2019 19:16 16095,CHECKING,credit,1,-218.32,In
2019-07-11,2019-07-11,Transfer,Transfer to 28931229-09S 07/11/2019 19:16 16095,MORTGAGE,debit,1,-218.32,Out
2019-07-12,2019-07-12,Transfer,Transfer from 28931229-09S 07/12/2019 16:10 28860,EMERSYN,credit,1,-10.0,In
2019-07-12,2019-07-12,Transfer,Transfer to 28931229-03S 07/12/2019 16:10 28860,CHECKING,debit,1,-10.0,Out
2019-07-15,2019-07-15,Transfer,Transfer from 28931229-02S 07/14/2019 19:07 52347,CHECKING,credit,1,-130.0,In
2019-07-15,2019-07-15,Transfer,Transfer from 28931229-03S 07/15/2019 10:52 58794,CHECKING,credit,1,-40.75,In
2019-07-15,2019-07-15,Transfer,Transfer from 28931229-09S 07/14/2019 19:06 52339,CREDIT CARD,credit,1,-200.0,In
2019-07-15,2019-07-15,Transfer,Transfer from 28931229-09S 07/14/2019 20:54 53124,MORTGAGE,credit,1,-600.0,In
2019-07-15,2019-07-15,Transfer,Transfer to 28931229-02S 07/14/2019 19:06 52339,CHECKING,debit,1,-200.0,Out
2019-07-15,2019-07-15,Transfer,Transfer to 28931229-04S 07/14/2019 20:54 53124,CHECKING,debit,1,-600.0,Out
2019-07-15,2019-07-15,Transfer,Transfer to 28931229-09S 07/14/2019 19:07 52347,CREDIT CARD,debit,1,-130.0,Out
2019-07-15,2019-07-15,Transfer,Transfer to 28931229-09S 07/15/2019 10:52 58794,EMERSYN,debit,1,-40.75,Out
2019-07-18,2019-07-18,Transfer,CAPITAL ONE MOBILE payment AuthDate 18-J ul,Venture,credit,1,-3000.0,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-00S 07/18/2019 15:20 108007,CREDIT CARD,credit,1,-79.9,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-02S 07/18/2019 14:28 107396,CHECKING,credit,1,-3000.0,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-05S 07/18/2019 15:20 108001,CREDIT CARD,credit,1,-129.08,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-09S 07/18/2019 14:11 107180,MORTGAGE,credit,1,-220.0,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-09S 07/18/2019 14:12 107189,CREDIT CARD,credit,1,-1128.0,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-09S 07/18/2019 14:13 107195,TEXAS FUND,credit,1,-1128.0,In
2019-07-18,2019-07-18,Transfer,Transfer from 28931229-09S 07/18/2019 15:21 108016,CREDIT CARD,credit,1,-150.0,In
2019-07-18,2019-07-18,Transfer,Transfer to 28931229-02S 07/18/2019 14:12 107189,CHECKING,debit,1,-1128.0,Out
2019-07-18,2019-07-18,Transfer,Transfer to 28931229-02S 07/18/2019 15:20 108001,TEXAS FUND,debit,1,-129.08,Out
